course_id,location_name,city,state
099170G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099171G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099172F,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099173E,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099175C,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099176B,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099181E,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099182D,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099183C,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099184B,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099185A,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099186M,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099187K,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099188J,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099189G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099190D,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099191C,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099295F,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099296E,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099297D,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099298C,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099299B,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099507K,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099508J,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099509G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099511C,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099512B,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099513A,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099514M,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099515K,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099516J,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099517G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099518G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099519F,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099520B,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099521A,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099522M,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099523K,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099524J,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099525G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099526G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099527F,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099528E,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099529D,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099530M,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099531K,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099532J,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099533G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099534G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099535F,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099536E,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099537D,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099538C,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099539B,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099540J,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099541G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099542G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099546C,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099547B,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099548A,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099549M,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099550G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099551F,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099552E,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099553D,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099554C,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099555B,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099556A,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099557M,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099558K,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099559J,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099560E,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099561D,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099562C,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099563B,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099564A,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099565M,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099566K,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099567J,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099568G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099569G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099570C,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099571B,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099572A,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099573M,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099574K,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099575J,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099576G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099581M,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099582K,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099583J,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099584G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099585G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099586F,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099587E,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099588D,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099591J,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099592G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099593G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099594F,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099599A,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099600B,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099601A,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099602M,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099603K,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099604J,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099606G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099607F,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099608E,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099609D,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099610M,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099613G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099614G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099616E,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099617D,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
099618C,Macquarie University Sydney City Campus (Angel Place),Sydney,NSW
106809M,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
106810G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
108687M,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
108721C,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
108995K,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
108996J,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
109315J,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
110739H,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
110740D,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
111135F,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
111136E,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
111137D,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
111138C,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
111851M,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
112939F,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
112940B,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
112941A,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
112942M,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
113700K,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
114481H,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
114482G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
114483F,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
114484E,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
114485D,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
115562K,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
115563J,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
115564H,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
115565G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
115566F,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
115569C,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
115570K,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
115573G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
115574F,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
115578B,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
115579A,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
115580H,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
116111G,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
116112F,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
116113E,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
116114D,Macquarie University Wallumattagal Campus at North Ryde,NORTH RYDE,NSW
000376A,University of New England,ARMIDALE,NSW
000378K,University of New England,ARMIDALE,NSW
000379J,University of New England,ARMIDALE,NSW
000380E,University of New England,ARMIDALE,NSW
000431K,University of New England,ARMIDALE,NSW
000437D,University of New England,ARMIDALE,NSW
000441G,University of New England,ARMIDALE,NSW
000446C,University of New England,ARMIDALE,NSW
000448A,University of New England,ARMIDALE,NSW
000449M,University of New England,ARMIDALE,NSW
000450G,University of New England,ARMIDALE,NSW
000452E,University of New England,ARMIDALE,NSW
000456A,University of New England,ARMIDALE,NSW
000468G,University of New England,ARMIDALE,NSW
000469G,University of New England,ARMIDALE,NSW
000477G,University of New England,ARMIDALE,NSW
002578G,University of New England,ARMIDALE,NSW
005909C,University of New England,ARMIDALE,NSW
006006A,University of New England,ARMIDALE,NSW
006311C,University of New England,ARMIDALE,NSW
006319F,University of New England,ARMIDALE,NSW
006327F,University of New England,ARMIDALE,NSW
006330M,University of New England,ARMIDALE,NSW
006334G,University of New England,ARMIDALE,NSW
006338C,University of New England,ARMIDALE,NSW
008620G,"Church Street, Parramatta campus",Parramatta,NSW
008620G,"Level 4, 100 George Street, Parramatta campus",Parramatta,NSW
008620G,University of New England,ARMIDALE,NSW
008627M,University of New England,ARMIDALE,NSW
0100352,"Church Street, Parramatta campus",Parramatta,NSW
0100352,"Level 3, 112-118 Rundle Mall, Adelaide SA 5000",Adelaide,SA
0100352,"Level 3, 68 Grenfell Street, Adelaide",Adelaide,SA
0100352,"Level 4, 100 George Street, Parramatta campus",Parramatta,NSW
0100352,University of New England,ARMIDALE,NSW
0100792,"Church Street, Parramatta campus",Parramatta,NSW
012207G,University of New England,ARMIDALE,NSW
012208G,University of New England,ARMIDALE,NSW
012209F,University of New England,ARMIDALE,NSW
012925M,University of New England,ARMIDALE,NSW
012927J,University of New England,ARMIDALE,NSW
014586J,University of New England,ARMIDALE,NSW
016020J,University of New England,ARMIDALE,NSW
016022G,University of New England,ARMIDALE,NSW
016024E,University of New England,ARMIDALE,NSW
016028A,University of New England,ARMIDALE,NSW
016049G,"Church Street, Parramatta campus",Parramatta,NSW
016049G,University of New England,ARMIDALE,NSW
016050C,University of New England,ARMIDALE,NSW
017603M,University of New England,ARMIDALE,NSW
020173B,University of New England,ARMIDALE,NSW
029635D,University of New England,ARMIDALE,NSW
029638A,University of New England,ARMIDALE,NSW
030480G,University of New England,ARMIDALE,NSW
031796B,University of New England,ARMIDALE,NSW
032710E,University of New England,ARMIDALE,NSW
038717E,University of New England,ARMIDALE,NSW
041475C,University of New England,ARMIDALE,NSW
047297A,"Church Street, Parramatta campus",Parramatta,NSW
047297A,"Level 4, 100 George Street, Parramatta campus",Parramatta,NSW
047297A,University of New England,ARMIDALE,NSW
049780G,University of New England,ARMIDALE,NSW
049930J,University of New England,ARMIDALE,NSW
049931G,University of New England,ARMIDALE,NSW
050061F,University of New England,ARMIDALE,NSW
051776G,University of New England,ARMIDALE,NSW
052146G,University of New England,ARMIDALE,NSW
053917E,University of New England,ARMIDALE,NSW
054748J,University of New England,ARMIDALE,NSW
054919F,University of New England,ARMIDALE,NSW
055665D,University of New England,ARMIDALE,NSW
055666C,University of New England,ARMIDALE,NSW
055675B,University of New England,ARMIDALE,NSW
055701E,University of New England,ARMIDALE,NSW
055749M,University of New England,ARMIDALE,NSW
055750G,University of New England,ARMIDALE,NSW
058149M,University of New England,ARMIDALE,NSW
058150G,University of New England,ARMIDALE,NSW
058962D,University of New England,ARMIDALE,NSW
058963C,University of New England,ARMIDALE,NSW
061313M,University of New England,ARMIDALE,NSW
061315J,University of New England,ARMIDALE,NSW
061316G,University of New England,ARMIDALE,NSW
061317G,University of New England,ARMIDALE,NSW
061318F,University of New England,ARMIDALE,NSW
061319E,University of New England,ARMIDALE,NSW
061357K,University of New England,ARMIDALE,NSW
061360D,University of New England,ARMIDALE,NSW
064151M,University of New England,ARMIDALE,NSW
064575J,University of New England,ARMIDALE,NSW
064581M,University of New England,ARMIDALE,NSW
064590K,University of New England,ARMIDALE,NSW
064592G,University of New England,ARMIDALE,NSW
065083K,University of New England,ARMIDALE,NSW
065085G,University of New England,ARMIDALE,NSW
065291B,University of New England,ARMIDALE,NSW
